5;0.500000000000000;1000000;11;54.81;((0, 4000000), (1000000, 2000000, 3000000));
5;0.750000000000000;1000000;0;41.75;((0, 4000000), (1000000, 2000000, 3000000));
5;0.625000000000000;1000000;11;67.39;((0, 4000000), (1000000, 2000000, 3000000));
5;0.687500000000000;1000000;11;73.47;((0, 4000000), (1000000, 2000000, 3000000));
5;0.718750000000000;1000000;11;77.19;((0, 4000000), (1000000, 2000000, 3000000));
5;0.734375000000000;1000000;11;80.12;((0, 4000000), (1000000, 2000000, 3000000));
5;0.742187500000000;1000000;0;44.16;((0, 4000000), (1000000, 2000000, 3000000));
5;0.738281250000000;1000000;11;80.13;((0, 4000000), (1000000, 2000000, 3000000));
5;0.740234375000000;1000000;11;86.48;((0, 4000000), (1000000, 2000000, 3000000));
5;0.741210937500000;1000000;8;77.03;((0, 4000000), (1000000, 2000000, 3000000));
5;0.741699218750000;1000000;2;74.65;((0, 4000000), (1000000, 2000000, 3000000));
5;0.741455078125000;1000000;7;77.42;((0, 4000000), (1000000, 2000000, 3000000));
5;0.741577148437500;1000000;2;74.02;((0, 4000000), (1000000, 2000000, 3000000));
5;0.741516113281250;1000000;5;76.44;((0, 4000000), (1000000, 2000000, 3000000));
5;0.741485595703125;1000000;6;76.72;((0, 4000000), (1000000, 2000000, 3000000));
5;0.741500854492188;1000000;2;74.60;((0, 4000000), (1000000, 2000000, 3000000));
5;0.741493225097656;1000000;4;75.88;((0, 4000000), (1000000, 2000000, 3000000));
5;0.741489410400391;1000000;6;76.58;((0, 4000000), (1000000, 2000000, 3000000));
5;0.741491317749023;1000000;4;75.81;((0, 4000000), (1000000, 2000000, 3000000));
5;0.741490364074707;1000000;6;76.71;((0, 4000000), (1000000, 2000000, 3000000));
5;0.500000000000000;2000000;11;55.38;((0, 4000000), (1000000, 2000000, 3000000));
5;0.750000000000000;2000000;0;38.02;((0, 4000000), (1000000, 2000000, 3000000));
5;0.625000000000000;2000000;0;37.43;((0, 4000000), (1000000, 2000000, 3000000));
5;0.562500000000000;2000000;11;61.91;((0, 4000000), (1000000, 2000000, 3000000));
5;0.593750000000000;2000000;11;64.43;((0, 4000000), (1000000, 2000000, 3000000));
5;0.609375000000000;2000000;11;66.39;((0, 4000000), (1000000, 2000000, 3000000));
5;0.617187500000000;2000000;0;38.33;((0, 4000000), (1000000, 2000000, 3000000));
5;0.613281250000000;2000000;11;67.27;((0, 4000000), (1000000, 2000000, 3000000));
5;0.615234375000000;2000000;11;67.00;((0, 4000000), (1000000, 2000000, 3000000));
5;0.616210937500000;2000000;1;62.87;((0, 4000000), (1000000, 2000000, 3000000));
5;0.615722656250000;2000000;11;66.40;((0, 4000000), (1000000, 2000000, 3000000));
5;0.615966796875000;2000000;7;65.92;((0, 4000000), (1000000, 2000000, 3000000));
5;0.616088867187500;2000000;3;64.05;((0, 4000000), (1000000, 2000000, 3000000));
5;0.616027832031250;2000000;7;65.61;((0, 4000000), (1000000, 2000000, 3000000));
5;0.616058349609375;2000000;3;63.95;((0, 4000000), (1000000, 2000000, 3000000));
5;0.616043090820312;2000000;4;64.68;((0, 4000000), (1000000, 2000000, 3000000));
5;0.616035461425781;2000000;3;64.16;((0, 4000000), (1000000, 2000000, 3000000));
5;0.616031646728516;2000000;5;64.55;((0, 4000000), (1000000, 2000000, 3000000));
5;0.616029739379883;2000000;5;64.82;((0, 4000000), (1000000, 2000000, 3000000));
5;0.616028785705566;2000000;2;68.75;((0, 4000000), (1000000, 2000000, 3000000));
5;0.500000000000000;3000000;11;55.17;((0, 4000000), (1000000, 2000000, 3000000));
5;0.750000000000000;3000000;0;35.90;((0, 4000000), (1000000, 2000000, 3000000));
5;0.625000000000000;3000000;0;35.22;((0, 4000000), (1000000, 2000000, 3000000));
5;0.562500000000000;3000000;11;62.00;((0, 4000000), (1000000, 2000000, 3000000));
5;0.593750000000000;3000000;11;65.12;((0, 4000000), (1000000, 2000000, 3000000));
5;0.609375000000000;3000000;0;35.97;((0, 4000000), (1000000, 2000000, 3000000));
5;0.601562500000000;3000000;11;66.00;((0, 4000000), (1000000, 2000000, 3000000));
5;0.605468750000000;3000000;11;65.70;((0, 4000000), (1000000, 2000000, 3000000));
5;0.607421875000000;3000000;6;76.07;((0, 4000000), (1000000, 2000000, 3000000));
5;0.608398437500000;3000000;0;36.47;((0, 4000000), (1000000, 2000000, 3000000));
5;0.607910156250000;3000000;0;36.79;((0, 4000000), (1000000, 2000000, 3000000));
5;0.607666015625000;3000000;0;37.49;((0, 4000000), (1000000, 2000000, 3000000));
5;0.607543945312500;3000000;0;37.13;((0, 4000000), (1000000, 2000000, 3000000));
5;0.607482910156250;3000000;4;63.39;((0, 4000000), (1000000, 2000000, 3000000));
5;0.607452392578125;3000000;4;63.80;((0, 4000000), (1000000, 2000000, 3000000));
5;0.607437133789062;3000000;3;62.93;((0, 4000000), (1000000, 2000000, 3000000));
5;0.607429504394531;3000000;7;64.23;((0, 4000000), (1000000, 2000000, 3000000));
5;0.607433319091797;3000000;4;63.78;((0, 4000000), (1000000, 2000000, 3000000));
5;0.607431411743164;3000000;6;64.49;((0, 4000000), (1000000, 2000000, 3000000));
5;0.607432365417480;3000000;3;63.02;((0, 4000000), (1000000, 2000000, 3000000));
5;0.500000000000000;500000;11;54.49;((0, 2000000), (500000, 1000000, 1500000));
5;0.750000000000000;500000;11;78.97;((0, 2000000), (500000, 1000000, 1500000));
5;0.875000000000000;500000;0;41.73;((0, 2000000), (500000, 1000000, 1500000));
5;0.812500000000000;500000;11;85.81;((0, 2000000), (500000, 1000000, 1500000));
5;0.843750000000000;500000;11;88.65;((0, 2000000), (500000, 1000000, 1500000));
5;0.859375000000000;500000;11;90.19;((0, 2000000), (500000, 1000000, 1500000));
5;0.867187500000000;500000;0;42.53;((0, 2000000), (500000, 1000000, 1500000));
5;0.863281250000000;500000;0;48.33;((0, 2000000), (500000, 1000000, 1500000));
5;0.861328125000000;500000;6;88.34;((0, 2000000), (500000, 1000000, 1500000));
5;0.862304687500000;500000;2;85.91;((0, 2000000), (500000, 1000000, 1500000));
5;0.861816406250000;500000;6;87.98;((0, 2000000), (500000, 1000000, 1500000));
5;0.862060546875000;500000;1;85.60;((0, 2000000), (500000, 1000000, 1500000));
5;0.861938476562500;500000;5;87.44;((0, 2000000), (500000, 1000000, 1500000));
5;0.861877441406250;500000;4;86.96;((0, 2000000), (500000, 1000000, 1500000));
5;0.861846923828125;500000;4;87.21;((0, 2000000), (500000, 1000000, 1500000));
5;0.861831665039062;500000;3;86.69;((0, 2000000), (500000, 1000000, 1500000));
5;0.861824035644531;500000;5;87.38;((0, 2000000), (500000, 1000000, 1500000));
5;0.861820220947266;500000;6;88.45;((0, 2000000), (500000, 1000000, 1500000));
5;0.861822128295898;500000;5;87.37;((0, 2000000), (500000, 1000000, 1500000));
5;0.861821174621582;500000;6;90.74;((0, 2000000), (500000, 1000000, 1500000));
5;0.500000000000000;1500000;11;56.22;((0, 2000000), (500000, 1000000, 1500000));
5;0.750000000000000;1500000;0;38.99;((0, 2000000), (500000, 1000000, 1500000));
5;0.625000000000000;1500000;11;67.08;((0, 2000000), (500000, 1000000, 1500000));
5;0.687500000000000;1500000;0;38.41;((0, 2000000), (500000, 1000000, 1500000));
5;0.656250000000000;1500000;0;39.33;((0, 2000000), (500000, 1000000, 1500000));
5;0.640625000000000;1500000;11;69.51;((0, 2000000), (500000, 1000000, 1500000));
5;0.648437500000000;1500000;10;69.33;((0, 2000000), (500000, 1000000, 1500000));
5;0.652343750000000;1500000;0;40.28;((0, 2000000), (500000, 1000000, 1500000));
5;0.650390625000000;1500000;0;40.43;((0, 2000000), (500000, 1000000, 1500000));
5;0.649414062500000;1500000;0;40.63;((0, 2000000), (500000, 1000000, 1500000));
5;0.648925781250000;1500000;4;67.68;((0, 2000000), (500000, 1000000, 1500000));
5;0.648681640625000;1500000;6;67.98;((0, 2000000), (500000, 1000000, 1500000));
5;0.648803710937500;1500000;2;66.21;((0, 2000000), (500000, 1000000, 1500000));
5;0.648742675781250;1500000;8;68.88;((0, 2000000), (500000, 1000000, 1500000));
5;0.648773193359375;1500000;6;68.37;((0, 2000000), (500000, 1000000, 1500000));
5;0.648788452148438;1500000;7;68.77;((0, 2000000), (500000, 1000000, 1500000));
5;0.648796081542969;1500000;7;68.95;((0, 2000000), (500000, 1000000, 1500000));
5;0.648799896240234;1500000;7;68.67;((0, 2000000), (500000, 1000000, 1500000));
5;0.648801803588867;1500000;8;69.43;((0, 2000000), (500000, 1000000, 1500000));
5;0.648802757263184;1500000;6;68.02;((0, 2000000), (500000, 1000000, 1500000));
5;0.500000000000000;250000;11;54.39;((0, 1000000), (250000, 500000, 750000));
5;0.750000000000000;250000;11;79.00;((0, 1000000), (250000, 500000, 750000));
5;0.875000000000000;250000;11;90.62;((0, 1000000), (250000, 500000, 750000));
5;0.937500000000000;250000;0;43.21;((0, 1000000), (250000, 500000, 750000));
5;0.906250000000000;250000;11;94.07;((0, 1000000), (250000, 500000, 750000));
5;0.921875000000000;250000;0;55.86;((0, 1000000), (250000, 500000, 750000));
5;0.914062500000000;250000;11;95.05;((0, 1000000), (250000, 500000, 750000));
5;0.917968750000000;250000;11;96.78;((0, 1000000), (250000, 500000, 750000));
5;0.919921875000000;250000;11;95.28;((0, 1000000), (250000, 500000, 750000));
5;0.920898437500000;250000;7;94.46;((0, 1000000), (250000, 500000, 750000));
5;0.921386718750000;250000;1;89.86;((0, 1000000), (250000, 500000, 750000));
5;0.921142578125000;250000;5;92.47;((0, 1000000), (250000, 500000, 750000));
5;0.921020507812500;250000;5;92.93;((0, 1000000), (250000, 500000, 750000));
5;0.920959472656250;250000;5;92.17;((0, 1000000), (250000, 500000, 750000));
5;0.920928955078125;250000;4;92.49;((0, 1000000), (250000, 500000, 750000));
5;0.920913696289062;250000;7;92.84;((0, 1000000), (250000, 500000, 750000));
5;0.920921325683594;250000;2;90.86;((0, 1000000), (250000, 500000, 750000));
5;0.920917510986328;250000;3;91.38;((0, 1000000), (250000, 500000, 750000));
5;0.920915603637695;250000;2;91.63;((0, 1000000), (250000, 500000, 750000));
5;0.920914649963379;250000;2;90.54;((0, 1000000), (250000, 500000, 750000));
5;0.500000000000000;750000;11;54.59;((0, 1000000), (250000, 500000, 750000));
5;0.750000000000000;750000;11;80.76;((0, 1000000), (250000, 500000, 750000));
5;0.875000000000000;750000;0;42.24;((0, 1000000), (250000, 500000, 750000));
5;0.812500000000000;750000;0;41.53;((0, 1000000), (250000, 500000, 750000));
5;0.781250000000000;750000;11;83.82;((0, 1000000), (250000, 500000, 750000));
5;0.796875000000000;750000;11;86.49;((0, 1000000), (250000, 500000, 750000));
5;0.804687500000000;750000;0;42.87;((0, 1000000), (250000, 500000, 750000));
5;0.800781250000000;750000;8;82.96;((0, 1000000), (250000, 500000, 750000));
5;0.802734375000000;750000;1;78.88;((0, 1000000), (250000, 500000, 750000));
5;0.801757812500000;750000;2;80.01;((0, 1000000), (250000, 500000, 750000));
5;0.801269531250000;750000;7;82.91;((0, 1000000), (250000, 500000, 750000));
5;0.801513671875000;750000;7;83.09;((0, 1000000), (250000, 500000, 750000));
5;0.801635742187500;750000;5;82.28;((0, 1000000), (250000, 500000, 750000));
5;0.801574707031250;750000;4;81.95;((0, 1000000), (250000, 500000, 750000));
5;0.801544189453125;750000;5;82.94;((0, 1000000), (250000, 500000, 750000));
5;0.801528930664062;750000;6;82.35;((0, 1000000), (250000, 500000, 750000));
5;0.801536560058594;750000;3;81.19;((0, 1000000), (250000, 500000, 750000));
5;0.801532745361328;750000;3;81.04;((0, 1000000), (250000, 500000, 750000));
5;0.801530838012695;750000;4;81.66;((0, 1000000), (250000, 500000, 750000));
5;0.801529884338379;750000;8;82.89;((0, 1000000), (250000, 500000, 750000));
5;0.500000000000000;125000;11;55.91;((0, 500000), (125000, 250000, 375000));
5;0.750000000000000;125000;11;78.33;((0, 500000), (125000, 250000, 375000));
5;0.875000000000000;125000;11;91.55;((0, 500000), (125000, 250000, 375000));
5;0.937500000000000;125000;11;96.65;((0, 500000), (125000, 250000, 375000));
5;0.968750000000000;125000;0;42.08;((0, 500000), (125000, 250000, 375000));
5;0.953125000000000;125000;0;44.79;((0, 500000), (125000, 250000, 375000));
5;0.945312500000000;125000;11;102.01;((0, 500000), (125000, 250000, 375000));
5;0.949218750000000;125000;2;93.09;((0, 500000), (125000, 250000, 375000));
5;0.947265625000000;125000;3;103.75;((0, 500000), (125000, 250000, 375000));
5;0.946289062500000;125000;11;97.20;((0, 500000), (125000, 250000, 375000));
5;0.946777343750000;125000;8;95.45;((0, 500000), (125000, 250000, 375000));
5;0.947021484375000;125000;8;96.05;((0, 500000), (125000, 250000, 375000));
5;0.947143554687500;125000;10;96.99;((0, 500000), (125000, 250000, 375000));
5;0.947204589843750;125000;9;95.68;((0, 500000), (125000, 250000, 375000));
