5;0.500000000000000;3125;11;0.33;((0, 12500), (3125, 6250, 9375));
5;0.750000000000000;3125;0;0.29;((0, 12500), (3125, 6250, 9375));
5;0.625000000000000;3125;11;0.37;((0, 12500), (3125, 6250, 9375));
5;0.687500000000000;3125;11;0.43;((0, 12500), (3125, 6250, 9375));
5;0.718750000000000;3125;11;0.43;((0, 12500), (3125, 6250, 9375));
5;0.734375000000000;3125;6;0.40;((0, 12500), (3125, 6250, 9375));
5;0.742187500000000;3125;1;0.39;((0, 12500), (3125, 6250, 9375));
5;0.738281250000000;3125;5;0.38;((0, 12500), (3125, 6250, 9375));
5;0.736328125000000;3125;4;0.43;((0, 12500), (3125, 6250, 9375));
5;0.735351562500000;3125;4;0.37;((0, 12500), (3125, 6250, 9375));
5;0.734863281250000;3125;7;0.39;((0, 12500), (3125, 6250, 9375));
5;0.735107421875000;3125;4;0.42;((0, 12500), (3125, 6250, 9375));
5;0.734985351562500;3125;7;0.38;((0, 12500), (3125, 6250, 9375));
5;0.735046386718750;3125;5;0.41;((0, 12500), (3125, 6250, 9375));
5;0.735015869140625;3125;4;0.40;((0, 12500), (3125, 6250, 9375));
5;0.735000610351562;3125;5;0.40;((0, 12500), (3125, 6250, 9375));
5;0.734992980957031;3125;5;0.41;((0, 12500), (3125, 6250, 9375));
5;0.734989166259766;3125;3;0.36;((0, 12500), (3125, 6250, 9375));
5;0.734987258911133;3125;5;0.40;((0, 12500), (3125, 6250, 9375));
5;0.734986305236816;3125;3;0.37;((0, 12500), (3125, 6250, 9375));
5;0.500000000000000;6250;11;0.33;((0, 12500), (3125, 6250, 9375));
5;0.750000000000000;6250;0;0.28;((0, 12500), (3125, 6250, 9375));
5;0.625000000000000;6250;0;0.29;((0, 12500), (3125, 6250, 9375));
5;0.562500000000000;6250;11;0.35;((0, 12500), (3125, 6250, 9375));
5;0.593750000000000;6250;11;0.39;((0, 12500), (3125, 6250, 9375));
5;0.609375000000000;6250;11;0.36;((0, 12500), (3125, 6250, 9375));
5;0.617187500000000;6250;5;0.37;((0, 12500), (3125, 6250, 9375));
5;0.613281250000000;6250;7;0.38;((0, 12500), (3125, 6250, 9375));
5;0.615234375000000;6250;0;0.28;((0, 12500), (3125, 6250, 9375));
5;0.614257812500000;6250;4;0.34;((0, 12500), (3125, 6250, 9375));
5;0.613769531250000;6250;5;0.40;((0, 12500), (3125, 6250, 9375));
5;0.613525390625000;6250;7;0.34;((0, 12500), (3125, 6250, 9375));
5;0.613647460937500;6250;6;0.36;((0, 12500), (3125, 6250, 9375));
5;0.613708496093750;6250;3;0.36;((0, 12500), (3125, 6250, 9375));
5;0.613677978515625;6250;6;0.33;((0, 12500), (3125, 6250, 9375));
5;0.613693237304688;6250;7;0.35;((0, 12500), (3125, 6250, 9375));
5;0.613700866699219;6250;8;0.38;((0, 12500), (3125, 6250, 9375));
5;0.613704681396484;6250;8;0.34;((0, 12500), (3125, 6250, 9375));
5;0.613706588745117;6250;6;0.38;((0, 12500), (3125, 6250, 9375));
5;0.613707542419434;6250;4;0.36;((0, 12500), (3125, 6250, 9375));
5;0.500000000000000;9375;11;0.31;((0, 12500), (3125, 6250, 9375));
5;0.750000000000000;9375;0;0.29;((0, 12500), (3125, 6250, 9375));
5;0.625000000000000;9375;11;0.39;((0, 12500), (3125, 6250, 9375));
5;0.687500000000000;9375;0;0.28;((0, 12500), (3125, 6250, 9375));
5;0.656250000000000;9375;0;0.27;((0, 12500), (3125, 6250, 9375));
5;0.640625000000000;9375;11;0.41;((0, 12500), (3125, 6250, 9375));
5;0.648437500000000;9375;3;0.36;((0, 12500), (3125, 6250, 9375));
5;0.644531250000000;9375;6;0.40;((0, 12500), (3125, 6250, 9375));
5;0.646484375000000;9375;6;0.34;((0, 12500), (3125, 6250, 9375));
5;0.647460937500000;9375;4;0.38;((0, 12500), (3125, 6250, 9375));
5;0.646972656250000;9375;6;0.37;((0, 12500), (3125, 6250, 9375));
5;0.647216796875000;9375;6;0.37;((0, 12500), (3125, 6250, 9375));
5;0.647338867187500;9375;5;0.36;((0, 12500), (3125, 6250, 9375));
5;0.647277832031250;9375;5;0.38;((0, 12500), (3125, 6250, 9375));
5;0.647247314453125;9375;6;0.37;((0, 12500), (3125, 6250, 9375));
5;0.647262573242188;9375;6;0.41;((0, 12500), (3125, 6250, 9375));
5;0.647270202636719;9375;6;0.35;((0, 12500), (3125, 6250, 9375));
5;0.647274017333984;9375;3;0.36;((0, 12500), (3125, 6250, 9375));
5;0.647272109985352;9375;4;0.39;((0, 12500), (3125, 6250, 9375));
5;0.647271156311035;9375;5;0.35;((0, 12500), (3125, 6250, 9375));
5;0.500000000000000;1562;11;0.35;((0, 6250), (1562, 3124, 4686));
5;0.750000000000000;1562;11;0.46;((0, 6250), (1562, 3124, 4686));
5;0.875000000000000;1562;0;0.29;((0, 6250), (1562, 3124, 4686));
5;0.812500000000000;1562;9;0.44;((0, 6250), (1562, 3124, 4686));
5;0.843750000000000;1562;0;0.33;((0, 6250), (1562, 3124, 4686));
5;0.828125000000000;1562;0;0.32;((0, 6250), (1562, 3124, 4686));
5;0.820312500000000;1562;2;0.44;((0, 6250), (1562, 3124, 4686));
5;0.816406250000000;1562;3;0.39;((0, 6250), (1562, 3124, 4686));
5;0.814453125000000;1562;6;0.47;((0, 6250), (1562, 3124, 4686));
5;0.815429687500000;1562;6;0.42;((0, 6250), (1562, 3124, 4686));
5;0.815917968750000;1562;3;0.43;((0, 6250), (1562, 3124, 4686));
5;0.815673828125000;1562;7;0.42;((0, 6250), (1562, 3124, 4686));
5;0.815795898437500;1562;3;0.41;((0, 6250), (1562, 3124, 4686));
5;0.815734863281250;1562;5;0.44;((0, 6250), (1562, 3124, 4686));
5;0.815704345703125;1562;4;0.43;((0, 6250), (1562, 3124, 4686));
5;0.815689086914062;1562;5;0.44;((0, 6250), (1562, 3124, 4686));
5;0.815681457519531;1562;5;0.42;((0, 6250), (1562, 3124, 4686));
5;0.815677642822266;1562;5;0.42;((0, 6250), (1562, 3124, 4686));
5;0.815675735473633;1562;6;0.45;((0, 6250), (1562, 3124, 4686));
5;0.815676689147949;1562;6;0.42;((0, 6250), (1562, 3124, 4686));
5;0.500000000000000;3124;11;0.37;((0, 6250), (1562, 3124, 4686));
5;0.750000000000000;3124;0;0.30;((0, 6250), (1562, 3124, 4686));
5;0.625000000000000;3124;11;0.36;((0, 6250), (1562, 3124, 4686));
5;0.687500000000000;3124;11;0.43;((0, 6250), (1562, 3124, 4686));
5;0.718750000000000;3124;9;0.40;((0, 6250), (1562, 3124, 4686));
5;0.734375000000000;3124;2;0.39;((0, 6250), (1562, 3124, 4686));
5;0.726562500000000;3124;5;0.39;((0, 6250), (1562, 3124, 4686));
5;0.722656250000000;3124;11;0.40;((0, 6250), (1562, 3124, 4686));
5;0.724609375000000;3124;9;0.43;((0, 6250), (1562, 3124, 4686));
5;0.725585937500000;3124;4;0.38;((0, 6250), (1562, 3124, 4686));
5;0.725097656250000;3124;7;0.40;((0, 6250), (1562, 3124, 4686));
5;0.725341796875000;3124;4;0.40;((0, 6250), (1562, 3124, 4686));
