8;0.500000000000000;250000;11;19.90;((0, 1000000), (250000, 500000, 750000));
8;0.750000000000000;250000;0;13.24;((0, 1000000), (250000, 500000, 750000));
8;0.625000000000000;250000;11;22.61;((0, 1000000), (250000, 500000, 750000));
8;0.687500000000000;250000;11;24.91;((0, 1000000), (250000, 500000, 750000));
8;0.718750000000000;250000;11;25.79;((0, 1000000), (250000, 500000, 750000));
8;0.734375000000000;250000;11;26.58;((0, 1000000), (250000, 500000, 750000));
8;0.742187500000000;250000;11;26.70;((0, 1000000), (250000, 500000, 750000));
8;0.746093750000000;250000;4;25.82;((0, 1000000), (250000, 500000, 750000));
8;0.744140625000000;250000;11;27.10;((0, 1000000), (250000, 500000, 750000));
8;0.745117187500000;250000;10;26.64;((0, 1000000), (250000, 500000, 750000));
8;0.745605468750000;250000;10;26.61;((0, 1000000), (250000, 500000, 750000));
8;0.745849609375000;250000;9;26.55;((0, 1000000), (250000, 500000, 750000));
8;0.745971679687500;250000;4;26.52;((0, 1000000), (250000, 500000, 750000));
8;0.745910644531250;250000;8;26.45;((0, 1000000), (250000, 500000, 750000));
8;0.745941162109375;250000;5;26.02;((0, 1000000), (250000, 500000, 750000));
8;0.745925903320312;250000;9;26.51;((0, 1000000), (250000, 500000, 750000));
8;0.745933532714844;250000;7;26.34;((0, 1000000), (250000, 500000, 750000));
8;0.745937347412109;250000;5;25.92;((0, 1000000), (250000, 500000, 750000));
8;0.745935440063477;250000;9;26.48;((0, 1000000), (250000, 500000, 750000));
8;0.745936393737793;250000;6;26.09;((0, 1000000), (250000, 500000, 750000));
8;0.500000000000000;500000;11;18.38;((0, 1000000), (250000, 500000, 750000));
8;0.750000000000000;500000;0;11.24;((0, 1000000), (250000, 500000, 750000));
8;0.625000000000000;500000;0;10.34;((0, 1000000), (250000, 500000, 750000));
8;0.562500000000000;500000;0;10.33;((0, 1000000), (250000, 500000, 750000));
8;0.531250000000000;500000;11;19.54;((0, 1000000), (250000, 500000, 750000));
8;0.546875000000000;500000;11;20.49;((0, 1000000), (250000, 500000, 750000));
8;0.554687500000000;500000;0;10.50;((0, 1000000), (250000, 500000, 750000));
8;0.550781250000000;500000;0;10.60;((0, 1000000), (250000, 500000, 750000));
8;0.548828125000000;500000;0;10.80;((0, 1000000), (250000, 500000, 750000));
8;0.547851562500000;500000;9;19.80;((0, 1000000), (250000, 500000, 750000));
8;0.548339843750000;500000;6;19.70;((0, 1000000), (250000, 500000, 750000));
8;0.548583984375000;500000;2;18.91;((0, 1000000), (250000, 500000, 750000));
8;0.548461914062500;500000;3;19.12;((0, 1000000), (250000, 500000, 750000));
8;0.548400878906250;500000;5;19.28;((0, 1000000), (250000, 500000, 750000));
8;0.548370361328125;500000;7;19.58;((0, 1000000), (250000, 500000, 750000));
8;0.548385620117188;500000;5;19.56;((0, 1000000), (250000, 500000, 750000));
8;0.548377990722656;500000;5;19.38;((0, 1000000), (250000, 500000, 750000));
8;0.548374176025391;500000;2;18.94;((0, 1000000), (250000, 500000, 750000));
8;0.548372268676758;500000;7;19.53;((0, 1000000), (250000, 500000, 750000));
8;0.548373222351074;500000;8;19.73;((0, 1000000), (250000, 500000, 750000));
8;0.500000000000000;750000;11;18.48;((0, 1000000), (250000, 500000, 750000));
8;0.750000000000000;750000;0;10.68;((0, 1000000), (250000, 500000, 750000));
8;0.625000000000000;750000;0;9.57;((0, 1000000), (250000, 500000, 750000));
8;0.562500000000000;750000;0;9.08;((0, 1000000), (250000, 500000, 750000));
8;0.531250000000000;750000;0;9.01;((0, 1000000), (250000, 500000, 750000));
8;0.515625000000000;750000;0;9.06;((0, 1000000), (250000, 500000, 750000));
8;0.507812500000000;750000;0;9.20;((0, 1000000), (250000, 500000, 750000));
8;0.503906250000000;750000;11;19.37;((0, 1000000), (250000, 500000, 750000));
8;0.505859375000000;750000;0;9.34;((0, 1000000), (250000, 500000, 750000));
8;0.504882812500000;750000;6;18.06;((0, 1000000), (250000, 500000, 750000));
8;0.505371093750000;750000;1;17.22;((0, 1000000), (250000, 500000, 750000));
8;0.505126953125000;750000;1;17.17;((0, 1000000), (250000, 500000, 750000));
8;0.505004882812500;750000;6;18.08;((0, 1000000), (250000, 500000, 750000));
8;0.505065917968750;750000;3;17.65;((0, 1000000), (250000, 500000, 750000));
8;0.505035400390625;750000;7;18.17;((0, 1000000), (250000, 500000, 750000));
8;0.505050659179688;750000;5;17.87;((0, 1000000), (250000, 500000, 750000));
8;0.505043029785156;750000;6;18.11;((0, 1000000), (250000, 500000, 750000));
8;0.505046844482422;750000;4;17.86;((0, 1000000), (250000, 500000, 750000));
8;0.505044937133789;750000;5;17.90;((0, 1000000), (250000, 500000, 750000));
8;0.505043983459473;750000;6;17.99;((0, 1000000), (250000, 500000, 750000));
8;0.500000000000000;125000;11;18.12;((0, 500000), (125000, 250000, 375000));
8;0.750000000000000;125000;11;34.24;((0, 500000), (125000, 250000, 375000));
8;0.875000000000000;125000;0;13.50;((0, 500000), (125000, 250000, 375000));
8;0.812500000000000;125000;11;28.85;((0, 500000), (125000, 250000, 375000));
8;0.843750000000000;125000;11;30.03;((0, 500000), (125000, 250000, 375000));
8;0.859375000000000;125000;11;30.61;((0, 500000), (125000, 250000, 375000));
8;0.867187500000000;125000;4;29.92;((0, 500000), (125000, 250000, 375000));
8;0.863281250000000;125000;11;30.64;((0, 500000), (125000, 250000, 375000));
8;0.865234375000000;125000;10;30.58;((0, 500000), (125000, 250000, 375000));
8;0.866210937500000;125000;6;30.09;((0, 500000), (125000, 250000, 375000));
8;0.866699218750000;125000;4;29.69;((0, 500000), (125000, 250000, 375000));
8;0.866455078125000;125000;2;29.18;((0, 500000), (125000, 250000, 375000));
8;0.866333007812500;125000;6;29.92;((0, 500000), (125000, 250000, 375000));
8;0.866394042968750;125000;8;30.17;((0, 500000), (125000, 250000, 375000));
8;0.866424560546875;125000;6;31.30;((0, 500000), (125000, 250000, 375000));
8;0.866439819335938;125000;6;30.09;((0, 500000), (125000, 250000, 375000));
8;0.866447448730469;125000;7;30.03;((0, 500000), (125000, 250000, 375000));
8;0.866451263427734;125000;4;29.68;((0, 500000), (125000, 250000, 375000));
8;0.866449356079102;125000;6;30.63;((0, 500000), (125000, 250000, 375000));
8;0.866450309753418;125000;4;29.62;((0, 500000), (125000, 250000, 375000));
8;0.500000000000000;375000;11;18.86;((0, 500000), (125000, 250000, 375000));
8;0.750000000000000;375000;0;11.40;((0, 500000), (125000, 250000, 375000));
8;0.625000000000000;375000;11;22.66;((0, 500000), (125000, 250000, 375000));
8;0.687500000000000;375000;0;11.15;((0, 500000), (125000, 250000, 375000));
8;0.656250000000000;375000;0;11.21;((0, 500000), (125000, 250000, 375000));
